,tissue,network,module,glucose,weight,insulin,triglyceride,mean
188,gastroc,UNSIGNED,ivory,26.983268,11.183271,171.550164,50.627415,65.086029
189,gastroc,UNSIGNED,lightcyan1,27.681813,11.151127,163.440297,41.150497,60.855933
190,gastroc,UNSIGNED,lightcyan,25.790753,9.795823,136.524647,39.681136,52.94809
191,gastroc,UNSIGNED,lightgreen,24.253039,8.959955,131.758678,34.598656,49.892582
192,gastroc,UNSIGNED,lightpink4,26.209238,10.701322,149.740111,46.786675,58.359337
193,gastroc,UNSIGNED,lightsteelblue1,25.903786,11.458595,166.803054,45.12039,62.321456
194,gastroc,UNSIGNED,lightyellow,24.517731,10.179016,123.986098,36.009561,48.673101
195,gastroc,UNSIGNED,magenta,25.159681,9.361922,124.830717,32.916473,48.067199
196,gastroc,UNSIGNED,maroon,26.981811,10.102975,119.740084,35.419391,48.061065
197,gastroc,UNSIGNED,mediumpurple3,25.90824,11.521397,152.462395,36.483988,56.594005
198,gastroc,UNSIGNED,midnightblue,24.802292,11.419301,142.419618,42.281857,55.230767
199,gastroc,UNSIGNED,navajowhite2,25.630871,10.510765,128.581838,38.190954,50.728607
200,gastroc,UNSIGNED,orangered4,26.077895,9.766256,107.808012,36.199886,44.963012
201,gastroc,UNSIGNED,orange,26.557342,11.089861,118.590889,39.906619,49.036178
202,gastroc,UNSIGNED,paleturquoise,25.013817,11.771743,146.267695,38.489566,55.385705
203,gastroc,UNSIGNED,palevioletred3,27.337347,11.314017,168.687021,49.215139,64.138381
204,gastroc,UNSIGNED,pink,26.983269,11.18327,171.550166,50.627415,65.08603
205,gastroc,UNSIGNED,plum1,24.101331,10.559002,131.837559,40.293719,51.697903
206,gastroc,UNSIGNED,plum2,26.850446,11.087241,169.425085,49.767933,64.282676
207,gastroc,UNSIGNED,purple,19.4006,7.80594,78.734814,28.49414,33.608873
208,gastroc,UNSIGNED,red,26.404325,10.383352,113.151037,39.401644,47.33509
209,gastroc,UNSIGNED,royalblue,26.415754,11.005502,166.94464,50.065378,63.607818
210,gastroc,UNSIGNED,saddlebrown,25.352205,10.79165,152.677148,44.535119,58.339031
211,gastroc,UNSIGNED,salmon4,26.013706,10.739909,136.338504,44.467788,54.389977
212,gastroc,UNSIGNED,salmon,26.470137,10.438975,151.659238,32.805066,55.343354
213,gastroc,UNSIGNED,sienna3,25.831068,11.401493,171.392655,49.680922,64.576535
214,gastroc,UNSIGNED,skyblue3,26.37823,10.455235,169.136676,42.556354,62.131624
215,gastroc,UNSIGNED,skyblue,24.846577,10.924273,140.838613,36.139972,53.187359
216,gastroc,UNSIGNED,steelblue,24.609167,10.020297,120.062336,40.755292,48.861773
217,gastroc,UNSIGNED,tan,26.56675,10.511018,134.340143,40.535771,52.988421
218,gastroc,UNSIGNED,thistle1,27.794312,9.269565,131.143,40.867833,52.268677
219,gastroc,UNSIGNED,thistle2,26.937767,11.58711,172.46053,51.453801,65.609802
220,gastroc,UNSIGNED,turquoise,16.984281,8.215801,102.560613,32.509487,40.067546
221,gastroc,UNSIGNED,violet,26.601231,11.67199,144.180731,42.93155,56.346375
222,gastroc,UNSIGNED,white,27.119953,11.163497,169.0045,43.193658,62.620402
223,gastroc,UNSIGNED,yellowgreen,28.731851,12.005584,157.110438,50.283606,62.03287
224,gastroc,UNSIGNED,yellow,20.438545,9.467543,91.05577,33.589831,38.637922
225,islet,SIGNED,all,16.217736,7.09887,118.577119,31.294194,43.29698
226,islet,SIGNED,black,13.308327,7.600872,104.813947,27.577047,38.325048
227,islet,SIGNED,blue,14.309,6.561029,74.29142,26.518697,30.420036
228,islet,SIGNED,brown,14.39801,6.800673,92.135,34.550514,36.971049
229,islet,SIGNED,cyan,19.092472,11.740195,113.223402,42.87421,46.73257
230,islet,SIGNED,darkgreen,26.013005,10.671993,138.598564,47.765836,55.76235
231,islet,SIGNED,darkgrey,22.512472,9.600595,138.742779,40.413428,52.817318
232,islet,SIGNED,darkmagenta,26.139622,10.030407,156.007077,51.611209,60.947079
233,islet,SIGNED,darkolivegreen,23.109603,10.052768,114.200662,36.57027,45.983326
234,islet,SIGNED,darkorange,20.045625,7.932807,112.827058,40.731839,45.384332
235,islet,SIGNED,darkred,19.113114,8.851908,87.93443,37.451557,38.337752
236,islet,SIGNED,darkturquoise,20.898343,8.909308,100.864259,38.378938,42.262712
237,islet,SIGNED,greenyellow,17.376371,7.728886,111.024224,38.358463,43.621986
238,islet,SIGNED,green,14.404215,6.323486,82.89302,29.247802,33.217131
239,islet,SIGNED,grey60,19.247696,9.002479,87.440633,31.764081,36.863722
240,islet,SIGNED,grey,18.412046,7.378029,138.755129,36.963552,50.377189
241,islet,SIGNED,lightcyan,17.643427,8.517648,101.650093,37.314268,41.281359
242,islet,SIGNED,lightgreen,18.63379,9.311221,88.525787,36.750621,38.305355
243,islet,SIGNED,lightyellow,18.458819,8.661645,86.338834,35.738253,37.299388
244,islet,SIGNED,magenta,22.582685,8.797159,90.065092,45.488931,41.733467
245,islet,SIGNED,midnightblue,18.244361,9.135592,89.131987,32.881194,37.348284
246,islet,SIGNED,orange,22.556059,9.522955,121.040803,34.533276,46.913273
247,islet,SIGNED,paleturquoise,23.650323,11.591781,138.840681,40.766079,53.712216
248,islet,SIGNED,pink,17.385657,7.301074,72.914748,34.202993,32.951118
249,islet,SIGNED,plum1,27.350452,10.374104,140.455231,49.354502,56.883572
250,islet,SIGNED,purple,19.947177,8.565766,118.053617,37.908399,46.11874
251,islet,SIGNED,red,16.399074,6.739132,76.410891,33.922537,33.367909
252,islet,SIGNED,royalblue,19.409135,10.179353,109.126393,37.353156,44.017009
253,islet,SIGNED,saddlebrown,23.986224,10.36412,119.511454,43.002476,49.216068
254,islet,SIGNED,salmon,17.633066,7.255454,85.204285,31.642501,35.433827
255,islet,SIGNED,sienna3,22.456891,9.836957,154.441964,44.347659,57.770868
256,islet,SIGNED,skyblue3,25.30114,10.558242,122.905272,40.259097,49.755938
257,islet,SIGNED,skyblue,19.593231,9.017706,117.966968,39.970127,46.637008
258,islet,SIGNED,steelblue,19.718884,10.809126,145.961496,43.098547,54.897013
259,islet,SIGNED,tan,17.31357,7.249413,101.643974,36.355071,40.640507
260,islet,SIGNED,turquoise,14.284706,7.269771,74.262757,29.829872,31.411777
261,islet,SIGNED,violet,19.686178,9.254684,117.98407,35.013225,45.484539
262,islet,SIGNED,white,27.406141,11.28604,175.994342,48.617994,65.826129
263,islet,SIGNED,yellowgreen,22.763291,8.802941,150.685196,36.603634,54.713765
264,islet,SIGNED,yellow,14.43113,6.780437,63.919436,27.074701,28.051426
265,islet,UNSIGNED,antiquewhite4,27.07008,10.152821,114.278177,46.306234,49.451828
266,islet,UNSIGNED,bisque4,20.518445,10.86991,129.256973,39.073184,49.929628
267,islet,UNSIGNED,black,21.267554,9.428981,100.795021,38.857044,42.58715
268,islet,UNSIGNED,blue,15.302829,7.265776,98.275203,36.566073,39.35247
269,islet,UNSIGNED,brown4,25.496824,11.087108,139.215158,40.993103,54.198048
270,islet,UNSIGNED,brown,16.827447,7.161485,92.524846,29.864756,36.594634
271,islet,UNSIGNED,coral1,25.838581,9.658479,149.928475,47.108047,58.133396
272,islet,UNSIGNED,coral2,23.690436,11.224187,164.363511,48.021485,61.824905
273,islet,UNSIGNED,cyan,20.159853,9.000885,99.986962,38.108895,41.814149
274,islet,UNSIGNED,darkgreen,26.6361,11.35702,103.948392,43.409356,46.337717
275,islet,UNSIGNED,darkgrey,20.921376,9.853578,107.721736,41.219346,44.929009
276,islet,UNSIGNED,darkmagenta,21.466727,10.407893,85.440737,42.697239,40.003149
277,islet,UNSIGNED,darkolivegreen,21.86821,9.77041,161.106682,43.040124,58.946357
278,islet,UNSIGNED,darkorange2,22.875817,9.825205,123.580352,41.329069,49.402611
279,islet,UNSIGNED,darkorange,21.346341,9.882076,109.534634,37.965225,44.682069
280,islet,UNSIGNED,darkred,21.426267,8.390504,126.519177,34.032268,47.592054
281,islet,UNSIGNED,darkseagreen4,26.728009,11.139225,154.129462,47.931264,59.98199
282,islet,UNSIGNED,darkslateblue,23.957436,8.453406,118.96276,44.687827,49.015357
283,islet,UNSIGNED,darkturquoise,23.087653,11.172901,155.859783,41.601714,57.930513
284,islet,UNSIGNED,floralwhite,25.977404,8.242148,95.006696,47.120068,44.086579
285,islet,UNSIGNED,greenyellow,19.472338,11.909774,138.7523,45.730262,53.966168
286,islet,UNSIGNED,green,23.518186,10.068738,138.618461,46.001891,54.551819
287,islet,UNSIGNED,grey60,20.07148,10.076936,96.128653,40.240306,41.629344
288,islet,UNSIGNED,honeydew1,27.729612,10.172149,100.319086,49.841613,47.015615
289,islet,UNSIGNED,ivory,18.793713,11.724077,119.726113,36.283626,46.631882
290,islet,UNSIGNED,lavenderblush3,26.236947,11.363452,111.136659,41.619484,47.589135
291,islet,UNSIGNED,lightcyan1,20.743057,9.353185,145.391563,42.099919,54.396931
292,islet,UNSIGNED,lightcyan,24.091953,10.85847,132.464622,43.23633,52.662844
293,islet,UNSIGNED,lightgreen,23.805218,10.833547,150.170215,43.20463,57.003403
294,islet,UNSIGNED,lightpink4,25.953833,10.42588,149.9891,49.188102,58.889229
295,islet,UNSIGNED,lightsteelblue1,20.636361,11.404893,129.678771,39.66636,50.346596
296,islet,UNSIGNED,lightsteelblue,22.404943,10.663057,159.55272,45.841529,59.615562
297,islet,UNSIGNED,lightyellow,21.594548,9.298545,84.557093,36.985306,38.108873
298,islet,UNSIGNED,magenta,19.03217,9.156391,90.281076,31.775214,37.561213
299,islet,UNSIGNED,maroon,26.56315,10.903475,128.975636,45.619281,53.015385
300,islet,UNSIGNED,mediumorchid,27.555036,10.975524,166.308924,49.393972,63.558364
301,islet,UNSIGNED,mediumpurple2,22.800432,11.049041,149.806734,45.954249,57.402614
302,islet,UNSIGNED,mediumpurple3,19.196629,10.997611,111.331238,39.94445,45.367482
303,islet,UNSIGNED,midnightblue,19.305269,9.260623,106.366382,33.623656,42.138983
304,islet,UNSIGNED,navajowhite2,25.635199,10.435194,132.554612,50.135117,54.69003
305,islet,UNSIGNED,orangered3,24.802991,11.054551,139.563439,46.234012,55.413748
306,islet,UNSIGNED,orangered4,20.1649,9.784327,110.484558,35.762256,44.04901
307,islet,UNSIGNED,orange,17.071741,8.53658,63.80209,33.075387,30.621449
308,islet,UNSIGNED,paleturquoise,23.14238,10.102003,120.486149,35.742978,47.368377
309,islet,UNSIGNED,palevioletred3,20.790149,9.826615,148.294522,38.288816,54.300025
310,islet,UNSIGNED,pink,21.559151,9.898492,79.95262,38.611462,37.505431
311,islet,UNSIGNED,plum1,20.305177,10.056581,105.139065,37.887787,43.347153
312,islet,UNSIGNED,plum2,26.799543,9.924636,148.627631,40.699117,56.512732
313,islet,UNSIGNED,plum,26.92906,11.259111,177.903897,50.833089,66.731289
314,islet,UNSIGNED,purple,17.462025,8.904078,95.486335,35.516322,39.34219
315,islet,UNSIGNED,red,21.887968,9.092773,102.694482,45.779052,44.863569
316,islet,UNSIGNED,royalblue,22.839267,8.596161,121.805592,38.116992,47.839503
317,islet,UNSIGNED,saddlebrown,25.488189,9.573656,102.177102,44.059463,45.324602
318,islet,UNSIGNED,salmon4,22.854577,10.407965,123.852455,44.101516,50.304128
319,islet,UNSIGNED,salmon,21.753887,9.683872,96.844235,39.705132,41.996782
320,islet,UNSIGNED,sienna3,23.771579,8.898663,95.896894,43.90073,43.116967
321,islet,UNSIGNED,skyblue1,25.257196,10.934418,138.556963,48.171203,55.729945
322,islet,UNSIGNED,skyblue2,22.383949,9.880733,159.880656,33.536202,56.420385
323,islet,UNSIGNED,skyblue3,21.927792,9.681198,160.462179,35.582407,56.913394
324,islet,UNSIGNED,skyblue,21.797601,9.259856,115.06994,42.541256,47.167163
325,islet,UNSIGNED,steelblue,20.981668,10.471057,118.595421,37.802129,46.962569
326,islet,UNSIGNED,tan,18.330305,9.796723,106.306473,37.460244,42.973436
327,islet,UNSIGNED,thistle1,26.962808,11.188595,172.355289,50.458538,65.241307
328,islet,UNSIGNED,thistle2,27.01553,11.180833,139.727637,42.852232,55.194058
329,islet,UNSIGNED,turquoise,13.877444,7.37012,61.011963,32.328546,28.647018
330,islet,UNSIGNED,violet,27.204176,10.144814,87.043673,47.517655,42.97758
331,islet,UNSIGNED,white,24.330896,10.510529,146.58005,43.47812,56.224899
332,islet,UNSIGNED,yellow4,25.846296,10.086488,147.136886,47.892735,57.740601
333,islet,UNSIGNED,yellowgreen,26.246147,11.517946,136.965877,46.261774,55.247936
334,islet,UNSIGNED,yellow,21.194455,9.523395,99.561327,40.029598,42.577194
335,kidney,SIGNED,all,18.530783,8.544315,114.309122,33.22753,43.652937
336,kidney,SIGNED,bisque4,25.611497,10.66249,163.534874,46.399117,61.551995
337,kidney,SIGNED,black,18.068339,7.916604,113.885663,34.189752,43.515089
338,kidney,SIGNED,blue,18.311428,8.502835,136.400735,37.408719,50.155929
339,kidney,SIGNED,brown4,27.313823,11.074852,165.402958,49.063344,63.213744
340,kidney,SIGNED,brown,17.046734,7.558462,96.774322,35.236725,39.154061
341,kidney,SIGNED,cyan,18.855206,10.344754,121.83033,31.552949,45.64581
342,kidney,SIGNED,darkgreen,23.734786,10.04697,155.609551,45.267916,58.664806
343,kidney,SIGNED,darkgrey,23.578014,10.187524,136.188886,45.891307,53.961433
344,kidney,SIGNED,darkmagenta,27.173186,11.62557,136.304528,48.902543,56.001457
345,kidney,SIGNED,darkolivegreen,24.301613,10.992759,136.622228,44.792223,54.177206
346,kidney,SIGNED,darkorange2,25.81152,11.346469,125.511362,42.855635,51.381246
347,kidney,SIGNED,darkorange,23.591872,11.235366,117.7343,37.990096,47.637909
348,kidney,SIGNED,darkred,24.293376,10.973945,133.662875,38.900614,51.957702
349,kidney,SIGNED,darkslateblue,24.770167,11.321854,182.336822,47.479595,66.47711
350,kidney,SIGNED,darkturquoise,19.333261,9.187189,82.594055,42.374977,38.372371
351,kidney,SIGNED,floralwhite,21.055863,10.342108,119.387845,37.505247,47.072766
352,kidney,SIGNED,greenyellow,16.921937,7.841858,82.05074,32.938269,34.938201
353,kidney,SIGNED,green,24.758788,11.041319,159.497453,43.489915,59.696869
354,kidney,SIGNED,grey60,20.339933,9.211522,116.581529,33.645483,44.944617
355,kidney,SIGNED,grey,22.233336,10.178536,162.087075,39.475527,58.493619
356,kidney,SIGNED,ivory,21.791599,8.832391,147.082142,36.825708,53.63296
357,kidney,SIGNED,lightcyan1,25.957781,11.185422,172.279792,51.754331,65.294331
358,kidney,SIGNED,lightcyan,17.902842,9.307749,113.252667,33.355866,43.454781
359,kidney,SIGNED,lightgreen,20.769357,10.390773,102.699649,37.830399,42.922545
360,kidney,SIGNED,lightpink4,27.633532,11.199656,175.71588,50.514775,66.265961
361,kidney,SIGNED,lightsteelblue1,21.56786,10.752419,133.598165,34.70313,50.155393
362,kidney,SIGNED,lightyellow,25.440865,10.937,141.720786,44.935206,55.758464
363,kidney,SIGNED,magenta,22.447755,9.821054,154.401795,40.585801,56.814101
364,kidney,SIGNED,maroon,25.938406,11.60984,163.355702,49.393636,62.574396
365,kidney,SIGNED,mediumpurple3,21.77422,10.551485,149.889557,40.813287,55.757137
366,kidney,SIGNED,midnightblue,16.346532,7.886933,91.67915,32.202943,37.02889
367,kidney,SIGNED,navajowhite2,24.614045,11.068677,164.071484,49.604392,62.339649
368,kidney,SIGNED,orangered4,25.40309,10.028018,123.621997,44.797322,50.962607
369,kidney,SIGNED,orange,20.50937,10.290742,126.017269,34.760592,47.894493
370,kidney,SIGNED,paleturquoise,25.943769,10.487686,174.204095,43.793681,63.607308
371,kidney,SIGNED,palevioletred3,26.644616,10.416896,143.432834,49.912993,57.601835
372,kidney,SIGNED,pink,15.584522,6.778831,127.136702,31.645373,45.286357
373,kidney,SIGNED,plum1,26.317773,10.749735,167.639513,49.191758,63.474695
374,kidney,SIGNED,plum2,26.830444,11.227058,186.273657,50.447051,68.694553
375,kidney,SIGNED,purple,17.986281,7.646462,79.907655,30.96782,34.127054
376,kidney,SIGNED,red,21.848394,10.071962,148.779269,39.733542,55.108292
377,kidney,SIGNED,royalblue,22.200182,10.283825,130.252948,36.10931,49.711566
378,kidney,SIGNED,saddlebrown,22.06515,10.955668,161.999383,40.046381,58.766646
379,kidney,SIGNED,salmon4,25.181344,10.096937,118.1774,40.545411,48.500273
380,kidney,SIGNED,salmon,15.152697,8.149363,107.476007,32.552501,40.832642
381,kidney,SIGNED,sienna3,23.542418,10.549086,132.067405,44.182457,52.585342
382,kidney,SIGNED,skyblue3,27.581868,11.409539,173.984022,54.710293,66.921431
383,kidney,SIGNED,skyblue,20.503705,10.730864,123.282494,38.265556,48.195655
384,kidney,SIGNED,steelblue,22.606442,10.08912,135.946213,35.47296,51.028684
385,kidney,SIGNED,tan,16.864873,8.232045,106.313666,26.821595,39.558045
386,kidney,SIGNED,thistle1,20.039181,11.494978,120.001106,34.326585,46.465462
387,kidney,SIGNED,thistle2,20.669537,10.58998,114.086481,35.235158,45.145289
388,kidney,SIGNED,turquoise,17.198531,7.737753,106.479784,31.128513,40.636145
389,kidney,SIGNED,violet,24.994329,10.228587,148.150563,44.124328,56.874452
390,kidney,SIGNED,white,25.457252,10.822743,116.032377,41.846162,48.539634
391,kidney,SIGNED,yellowgreen,24.162966,10.987119,115.914013,35.202041,46.566535
392,kidney,SIGNED,yellow,16.844298,8.128658,107.920338,31.862603,41.188974
393,kidney,UNSIGNED,antiquewhite2,27.00329,11.021759,178.393105,48.509792,66.231987
394,kidney,UNSIGNED,antiquewhite4,22.726542,11.025397,113.985332,47.927482,48.916188
395,kidney,UNSIGNED,bisque4,25.426023,11.165332,178.603911,47.409802,65.651267
396,kidney,UNSIGNED,black,23.948324,10.393072,148.360314,43.570208,56.567979
397,kidney,UNSIGNED,blue2,26.859609,11.282729,177.313406,49.549751,66.251374
398,kidney,UNSIGNED,blue,17.361372,8.439243,135.379561,38.095522,49.818925
399,kidney,UNSIGNED,brown2,22.438781,9.89054,137.147374,41.417268,52.723491
400,kidney,UNSIGNED,brown4,22.699491,8.755099,149.79418,36.116022,54.341198
401,kidney,UNSIGNED,brown,21.162549,10.176137,115.767811,39.453823,46.64008
402,kidney,UNSIGNED,coral1,22.228832,11.167864,116.260634,37.445645,46.775744
403,kidney,UNSIGNED,coral2,23.387871,11.043255,183.070173,42.147849,64.912287
404,kidney,UNSIGNED,coral3,25.692616,10.668265,170.762436,48.358112,63.870357
405,kidney,UNSIGNED,coral,26.175526,10.89833,174.090011,50.457732,65.4054
406,kidney,UNSIGNED,cyan,24.840904,10.387507,158.417751,46.558176,60.051084
407,kidney,UNSIGNED,darkgreen,20.291635,10.672115,102.428496,40.831102,43.555837
408,kidney,UNSIGNED,darkgrey,22.971875,10.563719,120.022943,39.105817,48.166089
409,kidney,UNSIGNED,darkmagenta,26.948972,11.293664,192.093169,49.653041,69.997212
410,kidney,UNSIGNED,darkolivegreen4,26.672818,11.137736,169.156212,51.240396,64.551791
411,kidney,UNSIGNED,darkolivegreen,23.505284,9.738598,141.159645,41.140205,53.885933
412,kidney,UNSIGNED,darkorange2,21.695855,10.495322,132.68421,40.916213,51.4479
413,kidney,UNSIGNED,darkorange,22.797792,11.583965,131.359827,39.818471,51.390014
414,kidney,UNSIGNED,darkred,24.591116,10.809489,118.384446,40.577907,48.59074
415,kidney,UNSIGNED,darkseagreen3,27.26193,11.142574,169.113808,49.426203,64.236129
416,kidney,UNSIGNED,darkseagreen4,21.157506,10.415663,117.241389,35.622763,46.10933
417,kidney,UNSIGNED,darkslateblue,24.643191,12.08184,136.736953,51.320899,56.195721
418,kidney,UNSIGNED,darkturquoise,24.921529,11.530347,135.333561,46.61008,54.598879
419,kidney,UNSIGNED,darkviolet,16.225749,10.213502,122.548687,32.877921,45.466465
420,kidney,UNSIGNED,firebrick4,26.897093,10.804428,186.877372,53.948378,69.631818
421,kidney,UNSIGNED,floralwhite,27.558607,11.162746,168.298178,46.562151,63.39542
422,kidney,UNSIGNED,greenyellow,23.898233,10.891601,170.854489,41.683254,61.831894
423,kidney,UNSIGNED,green,19.012546,9.148099,85.739443,34.556153,37.11406
424,kidney,UNSIGNED,grey60,18.496094,9.736215,112.901055,36.798617,44.482995
425,kidney,UNSIGNED,grey,20.01688,9.047024,130.396617,35.053001,48.62838
426,kidney,UNSIGNED,honeydew1,26.604372,11.368578,178.139337,50.548769,66.665264
427,kidney,UNSIGNED,honeydew,25.456772,10.958493,181.580001,48.833109,66.707094
428,kidney,UNSIGNED,indianred4,26.088818,11.290578,187.369882,49.911439,68.665179
429,kidney,UNSIGNED,ivory,26.923627,11.189824,178.180513,50.665086,66.739763
430,kidney,UNSIGNED,lavenderblush2,26.369081,11.217178,183.197851,49.107754,67.472966
431,kidney,UNSIGNED,lavenderblush3,24.622903,9.906652,112.116346,39.57812,46.556005
432,kidney,UNSIGNED,lightcoral,25.935036,9.944186,126.704267,47.61617,52.549915
433,kidney,UNSIGNED,lightcyan1,23.320987,11.976437,120.558187,33.07509,47.232675
434,kidney,UNSIGNED,lightcyan,22.335196,9.702694,97.931284,38.712726,42.170475
435,kidney,UNSIGNED,lightgreen,22.362222,10.319915,140.94279,35.605689,52.307654
436,kidney,UNSIGNED,lightpink3,27.132984,11.199536,158.764329,51.871878,62.242182
437,kidney,UNSIGNED,lightpink4,26.989715,10.95312,176.351955,50.006596,66.075347
438,kidney,UNSIGNED,lightsteelblue1,27.1836,9.747176,131.444392,48.36671,54.185469
439,kidney,UNSIGNED,lightsteelblue,25.398596,10.135042,163.970132,43.722948,60.806679
440,kidney,UNSIGNED,lightyellow,24.184861,10.675918,154.225,43.038032,58.030953
441,kidney,UNSIGNED,magenta4,25.83785,9.852363,163.646118,42.805554,60.535471
442,kidney,UNSIGNED,magenta,19.957125,10.006759,136.321216,35.393256,50.419589
443,kidney,UNSIGNED,maroon,25.624691,10.629005,138.051981,43.188771,54.373612
444,kidney,UNSIGNED,mediumorchid,24.531593,11.635601,126.730332,40.48685,50.846094
445,kidney,UNSIGNED,mediumpurple2,25.352085,11.025171,180.873734,45.004636,65.563906
446,kidney,UNSIGNED,mediumpurple3,25.75165,10.929938,148.382937,47.837462,58.225497
447,kidney,UNSIGNED,mediumpurple4,26.012797,10.558518,173.310629,47.435649,64.329398
448,kidney,UNSIGNED,midnightblue,19.622834,9.105784,118.150255,33.93029,45.202291
449,kidney,UNSIGNED,navajowhite1,26.716915,10.28663,135.778106,43.569818,54.087867
450,kidney,UNSIGNED,navajowhite2,22.444041,10.606499,79.691506,33.515572,36.564404
451,kidney,UNSIGNED,orangered1,26.676473,10.599184,132.503364,50.972256,55.187819
452,kidney,UNSIGNED,orangered3,26.923633,11.189826,178.180408,50.665102,66.739742
453,kidney,UNSIGNED,orangered4,26.053325,10.37374,113.614401,39.93661,47.494519
454,kidney,UNSIGNED,orange,21.287637,10.218197,92.493164,41.376577,41.343894
455,kidney,UNSIGNED,paleturquoise,26.119788,10.71627,156.129073,46.650351,59.903871
456,kidney,UNSIGNED,palevioletred2,26.370157,10.07384,125.631653,44.022637,51.524572
457,kidney,UNSIGNED,palevioletred3,19.399175,11.329409,123.067145,37.759535,47.888816
458,kidney,UNSIGNED,pink4,27.102425,10.929984,173.662139,50.67756,65.593027
459,kidney,UNSIGNED,pink,23.462193,10.61947,156.490301,45.887623,59.114897
460,kidney,UNSIGNED,plum1,24.473178,9.051724,147.42082,38.56958,54.878826
461,kidney,UNSIGNED,plum2,26.095212,10.611684,105.475204,46.671538,47.21341
462,kidney,UNSIGNED,plum3,25.869292,11.136667,159.741114,47.993714,61.185197
463,kidney,UNSIGNED,plum,26.789185,10.603618,140.368697,42.614919,55.094105
464,kidney,UNSIGNED,purple,21.627732,9.8427,82.787227,36.471055,37.682179
465,kidney,UNSIGNED,red,17.883041,7.384694,86.724103,37.065603,37.264361
466,kidney,UNSIGNED,royalblue,18.327462,9.665023,88.671065,37.988924,38.663118
467,kidney,UNSIGNED,saddlebrown,20.942036,10.305526,116.253304,40.770173,47.06776
468,kidney,UNSIGNED,salmon2,23.928137,11.328641,135.080975,47.176487,54.37856
469,kidney,UNSIGNED,salmon4,23.186413,10.559938,114.994479,36.249818,46.247662
470,kidney,UNSIGNED,salmon,17.909944,8.775464,103.539802,32.221244,40.611613
471,kidney,UNSIGNED,sienna3,23.683594,9.373868,145.88851,44.195378,55.785337
472,kidney,UNSIGNED,sienna4,22.127319,10.808047,152.543464,41.693691,56.79313
473,kidney,UNSIGNED,skyblue1,26.324732,9.62159,108.642739,51.066107,48.913792
474,kidney,UNSIGNED,skyblue2,25.147852,11.338708,164.428505,44.366387,61.320363
475,kidney,UNSIGNED,skyblue3,27.294919,11.584812,173.997571,50.619607,65.874227
476,kidney,UNSIGNED,skyblue4,25.554891,11.375111,161.249501,48.193955,61.593365
477,kidney,UNSIGNED,skyblue,22.823915,11.039237,150.228431,36.772211,55.215949
478,kidney,UNSIGNED,steelblue,24.973091,11.556596,98.880402,44.465762,44.968962
479,kidney,UNSIGNED,tan,24.604009,10.986783,173.027168,44.641529,63.314872
480,kidney,UNSIGNED,thistle1,24.723908,10.944712,181.819585,48.750383,66.559647
481,kidney,UNSIGNED,thistle2,25.921498,11.001965,182.953101,47.685153,66.890429
482,kidney,UNSIGNED,thistle3,26.031405,11.251369,156.332091,44.476754,59.522905
483,kidney,UNSIGNED,thistle,24.61952,11.185725,159.791067,47.890467,60.871695
484,kidney,UNSIGNED,turquoise,16.739229,7.296137,141.870799,29.411842,48.829502
485,kidney,UNSIGNED,violet,21.769803,9.961194,109.187126,44.435643,46.338442
486,kidney,UNSIGNED,white,21.629948,10.251923,154.061618,36.102271,55.51144
487,kidney,UNSIGNED,yellow3,28.032184,10.956127,127.207222,49.519439,53.928743
488,kidney,UNSIGNED,yellow4,26.061125,11.327777,160.050457,45.74655,60.796477
489,kidney,UNSIGNED,yellowgreen,23.514399,11.283218,169.838372,40.421143,61.264283
490,kidney,UNSIGNED,yellow,18.074628,8.531716,97.501306,32.750062,39.214428
491,liver,SIGNED,all,17.984621,9.701119,121.205655,38.667712,46.889777
492,liver,SIGNED,black,19.696994,9.143878,130.862096,39.384991,49.77199
493,liver,SIGNED,blue,13.964357,8.759591,121.823717,33.038214,44.39647
494,liver,SIGNED,brown,20.954569,10.926064,114.710736,39.040882,46.408063
495,liver,SIGNED,cyan,19.839504,9.680955,113.130649,38.186178,45.209322
496,liver,SIGNED,darkgreen,21.123638,9.791625,106.736081,33.908396,42.889935
