,tissue,network,module,glucose,weight,insulin,triglyceride,mean
91,adipose,UNSIGNED,magenta,20.87683455632319,9.030586855303076,72.74137367679353,35.251770320149184,34.475141352142245
92,adipose,UNSIGNED,maroon,23.408185327696884,11.106946284749007,196.2459675583357,50.14581004900796,70.22672730494739
93,adipose,UNSIGNED,mediumorchid,25.314500876861885,11.757924094530606,163.4385972728843,43.921990997837995,61.108253310528696
94,adipose,UNSIGNED,mediumpurple2,24.791261588128684,9.396835857802188,143.1672873000561,46.385258563111556,55.935160827274636
95,adipose,UNSIGNED,mediumpurple3,29.15729339986715,10.251853384043205,172.53481846514808,45.728336800063985,64.41807551228061
96,adipose,UNSIGNED,midnightblue,21.64130280971516,9.355427969474079,130.20792348699067,35.049735195058645,49.06359736530964
97,adipose,UNSIGNED,navajowhite2,29.328571862081432,10.724789705040187,161.3742257285319,47.01896283091148,62.11163753164125
98,adipose,UNSIGNED,orangered3,28.595480259028417,11.51595158509017,151.58039238715276,52.921186571086984,61.15325270058958
99,adipose,UNSIGNED,orangered4,26.623608911697815,10.443231151456594,106.36813840496222,41.94531498962332,46.34507336443499
100,adipose,UNSIGNED,orange,20.04108540886292,10.460765534878139,101.16625905794922,38.08389497597402,42.43800124441607
101,adipose,UNSIGNED,paleturquoise,22.179585167792826,10.180804459564587,102.61250718060204,43.93030985952238,44.72580166687045
102,adipose,UNSIGNED,palevioletred3,26.773905439176936,10.447956037793979,143.71538257674194,51.39411466414025,58.08283967946328
103,adipose,UNSIGNED,pink,18.43036421542515,8.22082742202403,94.8877858667369,32.14229625028731,38.420318438618345
104,adipose,UNSIGNED,plum1,24.201914038617048,8.806542596183068,150.21208008495023,38.4398850726274,55.41510544809443
105,adipose,UNSIGNED,plum2,23.00840691991473,10.699356317306362,158.6003463267487,44.02892882249364,59.08425959661586
106,adipose,UNSIGNED,plum,25.83271707379284,9.79546958327841,192.8333622560904,43.820568641257765,68.07052938860485
107,adipose,UNSIGNED,purple,22.734254829674857,10.377783885992303,148.69945323660687,37.723559622825135,54.88376289377479
108,adipose,UNSIGNED,red,24.802641201875932,8.48504630152828,109.97144064301243,31.891176783136594,43.787576232388304
109,adipose,UNSIGNED,royalblue,26.13419141818971,10.538032065472827,180.90042952169972,46.18982023161447,65.94061830924419
110,adipose,UNSIGNED,saddlebrown,27.864710267208764,11.020364966030776,142.25831393536836,51.878776153571934,58.25554133054496
111,adipose,UNSIGNED,salmon4,25.507792660881268,10.798492909412024,140.3603862103611,47.64035340458511,56.076756296309874
112,adipose,UNSIGNED,salmon,26.953626199685083,8.969669430955433,134.74990123282697,40.60104469340173,52.81856038921731
113,adipose,UNSIGNED,sienna3,29.57009507766496,11.78866521152353,189.1555512594158,47.12568695884912,69.40999962686335
114,adipose,UNSIGNED,skyblue1,27.30747111115905,10.40589272342423,168.68869023127485,53.62137570366558,65.00585744238093
115,adipose,UNSIGNED,skyblue2,26.663687858350272,11.15777042606297,129.52971051981368,42.74088199102779,52.52301269881367
116,adipose,UNSIGNED,skyblue3,26.193641206730867,11.812149014721237,146.99575436587799,51.040970218030694,59.010628701340195
