Accession,module,tissue_origin,kME_module,multiple_tissues,transcript,gene_symbol,entrez_ID,numb_tissues
10003836971.Gm12538,greenyellow,islet,0.915148929,NO,,Gm12538,10003836971,1
1488031.Atoh1,greenyellow,islet,0.912806654,NO,,Atoh1,1488031,1
10004037019.Cecr2,greenyellow,islet,0.909190853,NO,,Cecr2,10004037019,1
10002940775.4933425M03Rik,greenyellow,islet,0.904429868,NO,,4933425M03Rik,10002940775,1
516862.4930509G22Rik,greenyellow,islet,0.90325579,NO,,4930509G22Rik,516862,1
10003837673.4930447J18Rik,greenyellow,islet,0.896273265,NO,,4930447J18Rik,10003837673,1
506525.Tmprss11e,greenyellow,islet,0.894726948,NO,,Tmprss11e,506525,1
10004036716.Atat1,greenyellow,islet,0.894718515,NO,,Atat1,10004036716,1
501675.Dlx2,greenyellow,islet,0.894147747,NO,,Dlx2,501675,1
10003843388.Med27,greenyellow,islet,0.892414243,NO,,Med27,10003843388,1
10002896772.Galnt17,greenyellow,islet,0.892409592,NO,,Galnt17,10002896772,1
10002923777.D5Ertd605e,greenyellow,islet,0.891457803,NO,,D5Ertd605e,10002923777,1
10002919920.Gm14219,greenyellow,islet,0.890222881,NO,,Gm14219,10002919920,1
518747.4933424N20Rik,greenyellow,islet,0.889932973,NO,,4933424N20Rik,518747,1
10002907614.Hyal1,greenyellow,islet,0.889785569,NO,,Hyal1,10002907614,1
10003845041.Gm15534,greenyellow,islet,0.888118151,NO,,Gm15534,10003845041,1
512285.Gm6032,greenyellow,islet,0.887412406,NO,,Gm6032,512285,1
10002908627.Cyp3a61-ps1,greenyellow,islet,0.885040587,NO,,Cyp3a61-ps1,10002908627,1
497919.Spink2,greenyellow,islet,0.882753247,NO,,Spink2,497919,1
10004036151.Gpd1l,greenyellow,islet,0.882452327,NO,,Gpd1l,10004036151,1
10004035696.C230029F24Rik,greenyellow,islet,0.88239474,NO,,C230029F24Rik,10004035696,1
10002935404.Gm7847,greenyellow,islet,0.882366566,NO,,Gm7847,10002935404,1
515211.Ntng2,greenyellow,islet,0.882249439,NO,,Ntng2,515211,1
499644.Gm32220,greenyellow,islet,0.882174179,NO,,Gm32220,499644,1
503206.Fgf10,greenyellow,islet,0.879514788,NO,,Fgf10,503206,1
1012108.Cdx1,greenyellow,islet,0.876609865,NO,,Cdx1,1012108,1
10002910954.Shf,greenyellow,islet,0.876207921,NO,,Shf,10002910954,1
10002900812.Synpo2,greenyellow,islet,0.875208678,NO,,Synpo2,10002900812,1
514954.4933405L10Rik,greenyellow,islet,0.875105416,NO,,4933405L10Rik,514954,1
10003841966.Zdhhc6,greenyellow,islet,0.874112875,NO,,Zdhhc6,10003841966,1
508118.Fer1l4,greenyellow,islet,0.873673253,NO,,Fer1l4,508118,1
10002915561.Cldn19,greenyellow,islet,0.86777654,NO,,Cldn19,10002915561,1
10003839276.Gm5099,greenyellow,islet,0.863912639,NO,,Gm5099,10003839276,1
500422.Col5a1,greenyellow,islet,0.863186201,NO,,Col5a1,500422,1
10004036035.Prss34,greenyellow,islet,0.859760954,NO,,Prss34,10004036035,1
10002920537.Gm18802,greenyellow,islet,0.858293933,NO,,Gm18802,10002920537,1
10003842989.Gm50442,greenyellow,islet,0.855339322,NO,,Gm50442,10003842989,1
10002899953.Gm13375,greenyellow,islet,0.854777913,NO,,Gm13375,10002899953,1
10004038166.Lrit2,greenyellow,islet,0.854763379,NO,,Lrit2,10004038166,1
10003840438.Pcdh10,greenyellow,islet,0.85372735,NO,,Pcdh10,10003840438,1
10002896301.Uprt,greenyellow,islet,0.853534671,NO,,Uprt,10002896301,1
10004033683.Cux1,greenyellow,islet,0.850821158,NO,,Cux1,10004033683,1
10003118080.Tacr2,greenyellow,islet,0.850255502,NO,,Tacr2,10003118080,1
10004033270.BC026513,greenyellow,islet,0.84905512,NO,,BC026513,10004033270,1
10002937177.Strn,greenyellow,islet,0.847553154,NO,,Strn,10002937177,1
10003844047.Gm5500,greenyellow,islet,0.846167019,NO,,Gm5500,10003844047,1
10003843417.Gm18780,greenyellow,islet,0.845809995,NO,,Gm18780,10003843417,1
10003845073.Plxna4os1,greenyellow,islet,0.843120829,NO,,Plxna4os1,10003845073,1
10003838418.A730004F24Rik,greenyellow,islet,0.842684302,NO,,A730004F24Rik,10003838418,1
10002923932.Prdx2-ps1,greenyellow,islet,0.840905933,NO,,Prdx2-ps1,10002923932,1
10003845055.Edem1,greenyellow,islet,0.840822081,NO,,Edem1,10003845055,1
10003841882.Gm17777,greenyellow,islet,0.83947132,NO,,Gm17777,10003841882,1
10003839135.Arhgap10,greenyellow,islet,0.838217009,NO,,Arhgap10,10003839135,1
512289.Ctnna2,greenyellow,islet,0.834424313,NO,,Ctnna2,512289,1
10002897520.Olfr912,greenyellow,islet,0.833587996,NO,,Olfr912,10002897520,1
10002907692.Gm8672,greenyellow,islet,0.832621588,NO,,Gm8672,10002907692,1
10002899142.Igkv9-124,greenyellow,islet,0.832250585,NO,,Igkv9-124,10002899142,1
10002920543.Lrig3,greenyellow,islet,0.83204872,NO,,Lrig3,10002920543,1
10002905439.Oosp1,greenyellow,islet,0.831381876,NO,,Oosp1,10002905439,1
1480349.Gucy2e,greenyellow,islet,0.830578276,NO,,Gucy2e,1480349,1
510447.Anks1b,greenyellow,islet,0.829857727,NO,,Anks1b,510447,1
10002928780.Gm14606,greenyellow,islet,0.8293064,NO,,Gm14606,10002928780,1
10004033182.Sdf4,greenyellow,islet,0.82818429,NO,,Sdf4,10004033182,1
10002897083.Gm5195,greenyellow,islet,0.826989888,NO,,Gm5195,10002897083,1
10002946511.Slc10a2,greenyellow,islet,0.81524673,NO,,Slc10a2,10002946511,1
10003842644.Olfr1338,greenyellow,islet,0.812904864,NO,,Olfr1338,10003842644,1
10004034394.Vmn1r215,greenyellow,islet,0.81098124,NO,,Vmn1r215,10004034394,1
10003837972.Acer3,greenyellow,islet,0.809426269,NO,,Acer3,10003837972,1
500533.Gm31615,greenyellow,islet,0.80781227,NO,,Gm31615,500533,1
10003840428.1700003D09Rik,greenyellow,islet,0.806365693,NO,,1700003D09Rik,10003840428,1
10003838211.4930539M17Rik,greenyellow,islet,0.803977665,NO,,4930539M17Rik,10003838211,1
501565.Camta1,greenyellow,islet,0.803544348,NO,,Camta1,501565,1
10002932196.Gm20638,greenyellow,islet,0.802377343,NO,,Gm20638,10002932196,1
10003844448.Nup153,greenyellow,islet,0.802267937,NO,,Nup153,10003844448,1
10002915136.Emsy,greenyellow,islet,0.801700921,NO,,Emsy,10002915136,1
10003837537.A930001C03Rik,greenyellow,islet,0.801091141,NO,,A930001C03Rik,10003837537,1
10002924857.1700030L20Rik,greenyellow,islet,0.799717975,NO,,1700030L20Rik,10002924857,1
10002946223.Itgal,greenyellow,islet,0.791418381,NO,,Itgal,10002946223,1
10002678105.Akr1c20,greenyellow,islet,0.791188068,NO,,Akr1c20,10002678105,1
10002940867.Gm12514,greenyellow,islet,0.790676194,NO,,Gm12514,10002940867,1
10002927442.Gm26983,greenyellow,islet,0.789115969,NO,,Gm26983,10002927442,1
497956.Asgr2,greenyellow,islet,0.784954804,NO,,Asgr2,497956,1
10003843639.Gm5283,greenyellow,islet,0.783951563,NO,,Gm5283,10003843639,1
10002928921.Kif26b,greenyellow,islet,0.781370332,NO,,Kif26b,10002928921,1
510745.Tufm,greenyellow,islet,0.77902196,NO,,Tufm,510745,1
10002936511.Olfm1,greenyellow,islet,0.775915719,NO,,Olfm1,10002936511,1
10002942856.Gm6236,greenyellow,islet,0.768915969,NO,,Gm6236,10002942856,1
10002907122.Foxj1,greenyellow,islet,0.76726462,NO,,Foxj1,10002907122,1
10002906841.Panx2,greenyellow,islet,0.766972245,NO,,Panx2,10002906841,1
10002912056.Dnah14,greenyellow,islet,0.763335226,NO,,Dnah14,10002912056,1
10002902660.Gm9207,greenyellow,islet,0.762458546,NO,,Gm9207,10002902660,1
10003842051.Gm4524,greenyellow,islet,0.760877575,NO,,Gm4524,10003842051,1
10004038052.Aebp2,greenyellow,islet,0.759259364,NO,,Aebp2,10004038052,1
511493.Syt1,greenyellow,islet,0.756107337,NO,,Syt1,511493,1
10003837662.Clic6,greenyellow,islet,0.755414423,NO,,Clic6,10003837662,1
503342.Cstad,greenyellow,islet,0.754691982,NO,,Cstad,503342,1
10002899264.Serpina1b,greenyellow,islet,0.753321481,NO,,Serpina1b,10002899264,1
10004033977.Six2,greenyellow,islet,0.750887886,NO,,Six2,10004033977,1
10004037717.Nxph2,greenyellow,islet,0.750831122,NO,,Nxph2,10004037717,1
501491.Fgf1,greenyellow,islet,0.750019033,NO,,Fgf1,501491,1
10002905588.Tmem28,greenyellow,islet,0.74753166,NO,,Tmem28,10002905588,1
500358.Etnk1,greenyellow,islet,0.746782741,NO,,Etnk1,500358,1
514546.Adam7,greenyellow,islet,0.746694015,NO,,Adam7,514546,1
10004037263.Zfp866,greenyellow,islet,0.745789888,NO,,Zfp866,10004037263,1
10003835804.Gm49561,greenyellow,islet,0.744361297,NO,,Gm49561,10003835804,1
10002911931.Gys2,greenyellow,islet,0.742251495,NO,,Gys2,10002911931,1
10002915562.Zc3h12c,greenyellow,islet,0.742049936,NO,,Zc3h12c,10002915562,1
10002931233.Shcbp1l,greenyellow,islet,0.741598896,NO,,Shcbp1l,10002931233,1
10002910862.Dpep3,greenyellow,islet,0.738803464,NO,,Dpep3,10002910862,1
10002922415.Brd9,greenyellow,islet,0.738387928,NO,,Brd9,10002922415,1
10002911516.Mrgpra14,greenyellow,islet,0.736372058,NO,,Mrgpra14,10002911516,1
503414.Slc25a17,greenyellow,islet,0.73587644,NO,,Slc25a17,503414,1
10002914321.Dupd1,greenyellow,islet,0.734765025,NO,,Dupd1,10002914321,1
10004036135.Olfr1245,greenyellow,islet,0.732312145,NO,,Olfr1245,10004036135,1
10003840564.4933416E03Rik,greenyellow,islet,0.73029689,NO,,4933416E03Rik,10003840564,1
504324.Adam19,greenyellow,islet,0.727580096,NO,,Adam19,504324,1
10002918582.Kcna4,greenyellow,islet,0.717965262,NO,,Kcna4,10002918582,1
10002932404.Gm46576,greenyellow,islet,0.717152443,NO,,Gm46576,10002932404,1
10002924230.Cfap73,greenyellow,islet,0.716868027,NO,,Cfap73,10002924230,1
498842.Klhl35,greenyellow,islet,0.70827566,NO,,Klhl35,498842,1
10002932771.AC140982.1,greenyellow,islet,0.707802354,NO,,AC140982.1,10002932771,1
10002915209.Tbx3,greenyellow,islet,0.70755315,NO,,Tbx3,10002915209,1
514977.Pmepa1,greenyellow,islet,0.707223647,NO,,Pmepa1,514977,1
10002944357.Gm32999,greenyellow,islet,0.706713001,NO,,Gm32999,10002944357,1
10003838533.Gm20150,greenyellow,islet,0.706307993,NO,,Gm20150,10003838533,1
10003845535.Eya1,greenyellow,islet,0.705237182,NO,,Eya1,10003845535,1
10002934675.Gm19829,greenyellow,islet,0.704250917,NO,,Gm19829,10002934675,1
499349.Ccdc91,greenyellow,islet,0.699624509,NO,,Ccdc91,499349,1
10002934094.Cstf3,greenyellow,islet,0.698445097,NO,,Cstf3,10002934094,1
10002947525.Prima1,greenyellow,islet,0.696290738,NO,,Prima1,10002947525,1
10002935818.Gnaq,greenyellow,islet,0.696010109,NO,,Gnaq,10002935818,1
10003838729.Tamm41,greenyellow,islet,0.69576485,NO,,Tamm41,10003838729,1
10004035244.Adam33,greenyellow,islet,0.694595722,NO,,Adam33,10004035244,1
515081.Hvcn1,greenyellow,islet,0.694039743,NO,,Hvcn1,515081,1
10003843398.Hsfy2,greenyellow,islet,0.693151543,NO,,Hsfy2,10003843398,1
510995.Golt1b,greenyellow,islet,0.69126319,NO,,Golt1b,510995,1
10002939717.Trim55,greenyellow,islet,0.690870485,NO,,Trim55,10002939717,1
10003837506.Fbn2,greenyellow,islet,0.690338077,NO,,Fbn2,10003837506,1
10002951106.Gm23679,greenyellow,islet,0.688649004,NO,,Gm23679,10002951106,1
517653.Tex43,greenyellow,islet,0.683863691,NO,,Tex43,517653,1
514810.Gm31323,greenyellow,islet,0.681673739,NO,,Gm31323,514810,1
10003843599.4930480E11Rik,greenyellow,islet,0.679109482,NO,,4930480E11Rik,10003843599,1
10003844011.Ctnna1,greenyellow,islet,0.677141223,NO,,Ctnna1,10003844011,1
507934.Bcorl1,greenyellow,islet,0.674173854,NO,,Bcorl1,507934,1
10002946252.Lrp12,greenyellow,islet,0.674015998,NO,,Lrp12,10002946252,1
10002921880.Slc11a2,greenyellow,islet,0.673305943,NO,,Slc11a2,10002921880,1
507420.4933406K04Rik,greenyellow,islet,0.669513985,NO,,4933406K04Rik,507420,1
10002911544.Ppp1r1c,greenyellow,islet,0.668279943,NO,,Ppp1r1c,10002911544,1
510912.1700018A04Rik,greenyellow,islet,0.667691409,NO,,1700018A04Rik,510912,1
10004035195.Erv3,greenyellow,islet,0.6676313,NO,,Erv3,10004035195,1
10004033544.Zdhhc3,greenyellow,islet,0.664046253,NO,,Zdhhc3,10004033544,1
10003839210.Gm43424,greenyellow,islet,0.662041061,NO,,Gm43424,10003839210,1
10002924026.Gm23149,greenyellow,islet,0.661275047,NO,,Gm23149,10002924026,1
10003836086.Gm5798,greenyellow,islet,0.659499069,NO,,Gm5798,10003836086,1
10003837989.C2cd3,greenyellow,islet,0.658219769,NO,,C2cd3,10003837989,1
509384.Serpina1f,greenyellow,islet,0.658116724,NO,,Serpina1f,509384,1
10004034016.Tdpoz6,greenyellow,islet,0.656529447,NO,,Tdpoz6,10004034016,1
10002898549.Neurod2,greenyellow,islet,0.654638932,NO,,Neurod2,10002898549,1
10003843281.Far2os1,greenyellow,islet,0.654469553,NO,,Far2os1,10003843281,1
10004036755.Pax4,greenyellow,islet,0.649083408,NO,,Pax4,10004036755,1
10002939407.Myoc,greenyellow,islet,0.647425348,NO,,Myoc,10002939407,1
10003839698.Tnpo1,greenyellow,islet,0.647116209,NO,,Tnpo1,10003839698,1
10004036896.Bex3,greenyellow,islet,0.646372515,NO,,Bex3,10004036896,1
518149.1700007E05Rik,greenyellow,islet,0.644624446,NO,,1700007E05Rik,518149,1
10002925948.Vmn2r-ps68,greenyellow,islet,0.644558687,NO,,Vmn2r-ps68,10002925948,1
10002907603.Scrt1,greenyellow,islet,0.64436994,NO,,Scrt1,10002907603,1
519396.Lrrc3,greenyellow,islet,0.643279578,NO,,Lrrc3,519396,1
10002898844.Ptpro,greenyellow,islet,0.642642907,NO,,Ptpro,10002898844,1
10004033287.Fam135b,greenyellow,islet,0.641900388,NO,,Fam135b,10004033287,1
10002914229.Ntsr1,greenyellow,islet,0.639438451,NO,,Ntsr1,10002914229,1
10004035198.Krtap4-7,greenyellow,islet,0.637940253,NO,,Krtap4-7,10004035198,1
10002898297.5830411N06Rik,greenyellow,islet,0.637809155,NO,,5830411N06Rik,10002898297,1
508032.Sox14,greenyellow,islet,0.636591365,NO,,Sox14,508032,1
10002906763.Add2,greenyellow,islet,0.633645408,NO,,Add2,10002906763,1
10002920380.Zswim2,greenyellow,islet,0.632043291,NO,,Zswim2,10002920380,1
10003842327.AV064505,greenyellow,islet,0.629480117,NO,,AV064505,10003842327,1
10003841702.Casp6,greenyellow,islet,0.627550493,NO,,Casp6,10003841702,1
518103.Loxl2,greenyellow,islet,0.626739331,NO,,Loxl2,518103,1
10002928558.Il13ra1,greenyellow,islet,0.618756146,NO,,Il13ra1,10002928558,1
10004036470.Obp1a,greenyellow,islet,0.617074954,NO,,Obp1a,10004036470,1
509165.3110018I06Rik,greenyellow,islet,0.616815817,NO,,3110018I06Rik,509165,1
10002939893.Ubtfl1,greenyellow,islet,0.616612664,NO,,Ubtfl1,10002939893,1
10003845232.Gm7536,greenyellow,islet,0.614816606,NO,,Gm7536,10003845232,1
10002908299.Krtap13,greenyellow,islet,0.61036894,NO,,Krtap13,10002908299,1
10002938511.Ago2,greenyellow,islet,0.608568041,NO,,Ago2,10002938511,1
10002937690.Gm22331,greenyellow,islet,0.608296474,NO,,Gm22331,10002937690,1
10002903755.Cpsf4l,greenyellow,islet,0.606261425,NO,,Cpsf4l,10002903755,1
10002918517.Ctnna3,greenyellow,islet,0.605506462,NO,,Ctnna3,10002918517,1
10002951992.Ccdc201,greenyellow,islet,0.604505914,NO,,Ccdc201,10002951992,1
10003836716.Gm9850,greenyellow,islet,0.603268323,NO,,Gm9850,10003836716,1
10003837402.Gm6473,greenyellow,islet,0.600004868,NO,,Gm6473,10003837402,1
10003837854.Kri1,greenyellow,islet,0.596680937,NO,,Kri1,10003837854,1
10003837217.Gm38247,greenyellow,islet,0.596322279,NO,,Gm38247,10003837217,1
10004038402.Gm37696,greenyellow,islet,0.596271072,NO,,Gm37696,10004038402,1
10003837100.Gm14513,greenyellow,islet,0.596125245,NO,,Gm14513,10003837100,1
518630.Trhde,greenyellow,islet,0.592061026,NO,,Trhde,518630,1
10003835848.Gm15518,greenyellow,islet,0.589471985,NO,,Gm15518,10003835848,1
10003843847.Gm20914,greenyellow,islet,0.586564383,NO,,Gm20914,10003843847,1
10003840601.4930578N18Rik,greenyellow,islet,0.585700021,NO,,4930578N18Rik,10003840601,1
10002928086.Gm21388,greenyellow,islet,0.585305177,NO,,Gm21388,10002928086,1
509738.Reg4,greenyellow,islet,0.581427808,NO,,Reg4,509738,1
10002944834.Gm14168,greenyellow,islet,0.581199673,NO,,Gm14168,10002944834,1
10002909554.Ptpdc1,greenyellow,islet,0.581129934,NO,,Ptpdc1,10002909554,1
518993.Dock4,greenyellow,islet,0.579087659,NO,,Dock4,518993,1
10002897692.Nmrk1,greenyellow,islet,0.577306323,NO,,Nmrk1,10002897692,1
10003842969.Eps15l1,greenyellow,islet,0.573031745,NO,,Eps15l1,10003842969,1
10004034608.Olfr825,greenyellow,islet,0.572850064,NO,,Olfr825,10004034608,1
10002916544.Gm4847,greenyellow,islet,0.572675937,NO,,Gm4847,10002916544,1
10002903497.Lce1l,greenyellow,islet,0.570274949,NO,,Lce1l,10002903497,1
10002911010.Olfr690,greenyellow,islet,0.569867465,NO,,Olfr690,10002911010,1
10004034292.Arid3c,greenyellow,islet,0.569657387,NO,,Arid3c,10004034292,1
10004036121.Mfsd4b2,greenyellow,islet,0.566226088,NO,,Mfsd4b2,10004036121,1
10002929930.Pde3a,greenyellow,islet,0.565939486,NO,,Pde3a,10002929930,1
10002936192.Gm45345,greenyellow,islet,0.565831613,NO,,Gm45345,10002936192,1
10004036448.Olfr798,greenyellow,islet,0.565448792,NO,,Olfr798,10004036448,1
518962.Zfp113,greenyellow,islet,0.564971732,NO,,Zfp113,518962,1
10003838871.Gm47811,greenyellow,islet,0.561883277,NO,,Gm47811,10003838871,1
10002932714.Creb1,greenyellow,islet,0.560760798,NO,,Creb1,10002932714,1
515262.Fermt1,greenyellow,islet,0.55767117,NO,,Fermt1,515262,1
10003842786.Frmd4a,greenyellow,islet,0.557482536,NO,,Frmd4a,10003842786,1
10002943392.4930587A21Rik,greenyellow,islet,0.552205223,NO,,4930587A21Rik,10002943392,1
516860.Hcn3,greenyellow,islet,0.551009211,NO,,Hcn3,516860,1
10003841895.Dnah14,greenyellow,islet,0.549111411,NO,,Dnah14,10003841895,1
10002946314.Pfkfb2,greenyellow,islet,0.547071287,NO,,Pfkfb2,10002946314,1
10002946073.Gm48723,greenyellow,islet,0.545346796,NO,,Gm48723,10002946073,1
10003842097.Gm49503,greenyellow,islet,0.544527856,NO,,Gm49503,10003842097,1
507546.Igf1,greenyellow,islet,0.542599723,NO,,Igf1,507546,1
10002941969.1700003H04Rik,greenyellow,islet,0.540301631,NO,,1700003H04Rik,10002941969,1
511887.Gm31105,greenyellow,islet,0.540262917,NO,,Gm31105,511887,1
10002911548.Macrod2,greenyellow,islet,0.540059735,NO,,Macrod2,10002911548,1
10002926021.C730027H18Rik,greenyellow,islet,0.53969069,NO,,C730027H18Rik,10002926021,1
519320.Ash2l,greenyellow,islet,0.539602882,NO,,Ash2l,519320,1
501789.1700001G11Rik,greenyellow,islet,0.536649006,NO,,1700001G11Rik,501789,1
10002918501.Gm26839,greenyellow,islet,0.535395187,NO,,Gm26839,10002918501,1
10002949586.Rerg,greenyellow,islet,0.534198042,NO,,Rerg,10002949586,1
10003838446.Gm49696,greenyellow,islet,0.532426229,NO,,Gm49696,10003838446,1
10002934091.Gm48123,greenyellow,islet,0.530205321,NO,,Gm48123,10002934091,1
516685.Apobec1,greenyellow,islet,0.525151352,NO,,Apobec1,516685,1
519274.Tgds,greenyellow,islet,0.52514747,NO,,Tgds,519274,1
10002931296.Gm43616,greenyellow,islet,0.519739067,NO,,Gm43616,10002931296,1
508039.Ppfibp1,greenyellow,islet,0.519137634,NO,,Ppfibp1,508039,1
10002911581.Ahi1,greenyellow,islet,0.515779939,NO,,Ahi1,10002911581,1
515338.Fgfr4,greenyellow,islet,0.515276209,NO,,Fgfr4,515338,1
10002902433.Gm45277,greenyellow,islet,0.51480879,NO,,Gm45277,10002902433,1
10002916787.Neurod4,greenyellow,islet,0.514627129,NO,,Neurod4,10002916787,1
10002943015.Gstm4,greenyellow,islet,0.513404593,NO,,Gstm4,10002943015,1
517701.4930558K02Rik,greenyellow,islet,0.512597332,NO,,4930558K02Rik,517701,1
10003842541.Gm42665,greenyellow,islet,0.510053601,NO,,Gm42665,10003842541,1
506544.Rhag,greenyellow,islet,0.509696008,NO,,Rhag,506544,1
10003840612.Zbtb20,greenyellow,islet,0.5086919,NO,,Zbtb20,10003840612,1
519329.8430437L04Rik,greenyellow,islet,0.508674394,NO,,8430437L04Rik,519329,1
1376103.Trim55,greenyellow,islet,0.508568874,NO,,Trim55,1376103,1
507592.Cd160,greenyellow,islet,0.508520367,NO,,Cd160,507592,1
10002900877.Fam181b,greenyellow,islet,0.507517453,NO,,Fam181b,10002900877,1
514535.Il18r1,greenyellow,islet,0.507432541,NO,,Il18r1,514535,1
10002927489.Gm25076,greenyellow,islet,0.502464533,NO,,Gm25076,10002927489,1
10004036081.Gm37226,greenyellow,islet,0.502328918,NO,,Gm37226,10004036081,1
10003842968.Crtc1,greenyellow,islet,0.502251531,NO,,Crtc1,10003842968,1
517076.4930404I20Rik,greenyellow,islet,0.501500703,NO,,4930404I20Rik,517076,1
10004034954.Epha2,greenyellow,islet,0.498839798,NO,,Epha2,10004034954,1
10003835964.Sptb,greenyellow,islet,0.498645202,NO,,Sptb,10003835964,1
10003841605.Gm2345,greenyellow,islet,0.496500975,NO,,Gm2345,10003841605,1
10002913527.Ccdc3,greenyellow,islet,0.496113754,NO,,Ccdc3,10002913527,1
10003839280.Gm5833,greenyellow,islet,0.493997722,NO,,Gm5833,10003839280,1
505707.Frat1,greenyellow,islet,0.49391051,NO,,Frat1,505707,1
504041.Zfp395,greenyellow,islet,0.49151672,NO,,Zfp395,504041,1
500883.Mrpl17,greenyellow,islet,0.490530329,NO,,Mrpl17,500883,1
10004035070.Vmn1r41,greenyellow,islet,0.488337081,NO,,Vmn1r41,10004035070,1
10003845780.Trav12-1,greenyellow,islet,0.483968668,NO,,Trav12-1,10003845780,1
10002929300.Gm12131,greenyellow,islet,0.483768082,NO,,Gm12131,10002929300,1
10002898467.Il17re,greenyellow,islet,0.481936715,NO,,Il17re,10002898467,1
10003838624.4930447F24Rik,greenyellow,islet,0.48141726,NO,,4930447F24Rik,10003838624,1
10002933724.8430422H06Rik,greenyellow,islet,0.480544076,NO,,8430422H06Rik,10002933724,1
10003836224.Gm23740,greenyellow,islet,0.480440664,NO,,Gm23740,10003836224,1
514584.Gm44644,greenyellow,islet,0.479813968,NO,,Gm44644,514584,1
10002900068.Olfr632,greenyellow,islet,0.476568264,NO,,Olfr632,10002900068,1
501113.Calm4,greenyellow,islet,0.475115035,NO,,Calm4,501113,1
10002949096.Tsn,greenyellow,islet,0.474748803,NO,,Tsn,10002949096,1
10002932413.Gm38300,greenyellow,islet,0.474480308,NO,,Gm38300,10002932413,1
10004035227.Atf7ip,greenyellow,islet,0.474324116,NO,,Atf7ip,10004035227,1
10002942917.Gm9922,greenyellow,islet,0.473299017,NO,,Gm9922,10002942917,1
10003838346.1700047M11Rik,greenyellow,islet,0.472124623,NO,,1700047M11Rik,10003838346,1
512039.Ralgapa1,greenyellow,islet,0.471763419,NO,,Ralgapa1,512039,1
10003839581.4933424G05Rik,greenyellow,islet,0.47024567,NO,,4933424G05Rik,10003839581,1
10002918205.Olfr74,greenyellow,islet,0.470115965,NO,,Olfr74,10002918205,1
10002936781.Gm24472,greenyellow,islet,0.47006065,NO,,Gm24472,10002936781,1
10002930954.Gm10130,greenyellow,islet,0.46755592,NO,,Gm10130,10002930954,1
516571.Zpbp2,greenyellow,islet,0.465023006,NO,,Zpbp2,516571,1
503158.Gm24704,greenyellow,islet,0.46236359,NO,,Gm24704,503158,1
10003840492.Scara3,greenyellow,islet,0.461371651,NO,,Scara3,10003840492,1
10003843458.Commd10,greenyellow,islet,0.460570796,NO,,Commd10,10003843458,1
500434.Acr,greenyellow,islet,0.457756491,NO,,Acr,500434,1
592313.Slx1b,greenyellow,islet,0.457142008,NO,,Slx1b,592313,1
508988.Slc1a3,greenyellow,islet,0.454573444,NO,,Slc1a3,508988,1
10004036185.Vmn2r43,greenyellow,islet,0.454506017,NO,,Vmn2r43,10004036185,1
10003842446.Zfp710,greenyellow,islet,0.453348437,NO,,Zfp710,10003842446,1
506408.Bmp15,greenyellow,islet,0.45296344,NO,,Bmp15,506408,1
