,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
219,502382.Spata3,turquoise,gastroc,,NO,Spata3,,1,UNSIGNED
220,502404.Jade1,turquoise,gastroc,,NO,Jade1,,1,UNSIGNED
221,502456.Socs6,turquoise,gastroc,,NO,Socs6,,1,UNSIGNED
222,502469.St6galnac6,turquoise,gastroc,,NO,St6galnac6,,1,UNSIGNED
223,502492.Hs3st1,turquoise,gastroc,,NO,Hs3st1,,1,UNSIGNED
224,502512.Smug1,turquoise,gastroc,,NO,Smug1,,1,UNSIGNED
225,502513.Camk2b,turquoise,gastroc,,NO,Camk2b,,1,UNSIGNED
226,502515.6030442E23Rik,turquoise,gastroc,,NO,6030442E23Rik,,1,UNSIGNED
227,502526.1700120C14Rik,turquoise,gastroc,,NO,1700120C14Rik,,1,UNSIGNED
228,502528.Abca1,turquoise,gastroc,,NO,Abca1,,1,UNSIGNED
229,502594.Aldh9a1,turquoise,gastroc,,NO,Aldh9a1,,1,UNSIGNED
230,502600.Mir351,turquoise,gastroc,,NO,Mir351,,1,UNSIGNED
231,502620.Padi2,turquoise,gastroc,,NO,Padi2,,1,UNSIGNED
232,502626.Dusp8,turquoise,gastroc,,NO,Dusp8,,1,UNSIGNED
233,502649.Kmt2b,turquoise,gastroc,,NO,Kmt2b,,1,UNSIGNED
234,502683.Cnot4,turquoise,gastroc,,NO,Cnot4,,1,UNSIGNED
235,502691.Pde8a,turquoise,gastroc,,NO,Pde8a,,1,UNSIGNED
236,502704.Msgn1,turquoise,gastroc,,NO,Msgn1,,1,UNSIGNED
237,502719.Plod1,turquoise,gastroc,,NO,Plod1,,1,UNSIGNED
238,502735.Ptbp2,turquoise,gastroc,,NO,Ptbp2,,1,UNSIGNED
239,502739.Morn5,turquoise,gastroc,,NO,Morn5,,1,UNSIGNED
240,502740.Tbl2,turquoise,gastroc,,NO,Tbl2,,1,UNSIGNED
241,502743.Xirp2,turquoise,gastroc,,NO,Xirp2,,1,UNSIGNED
242,502752.Zdhhc16,turquoise,gastroc,,NO,Zdhhc16,,1,UNSIGNED
243,502757.Ubl4b,turquoise,gastroc,,NO,Ubl4b,,1,UNSIGNED
244,502777.Gadd45a,turquoise,gastroc,,NO,Gadd45a,,1,UNSIGNED
245,502822.Stx1a,turquoise,gastroc,,NO,Stx1a,,1,UNSIGNED
246,502851.Plekha3,turquoise,gastroc,,NO,Plekha3,,1,UNSIGNED
247,502867.Mllt10,turquoise,gastroc,,NO,Mllt10,,1,UNSIGNED
248,502879.Plekho1,turquoise,gastroc,,NO,Plekho1,,1,UNSIGNED
249,502949.Gcm2,turquoise,gastroc,,NO,Gcm2,,1,UNSIGNED
250,502952.5430403G16Rik,turquoise,gastroc,,NO,5430403G16Rik,,1,UNSIGNED
251,502955.Hipk3,turquoise,gastroc,,NO,Hipk3,,1,UNSIGNED
252,502959.Nsun6,turquoise,gastroc,,NO,Nsun6,,1,UNSIGNED
253,502968.Gm49797,turquoise,gastroc,,NO,Gm49797,,1,UNSIGNED
254,502982.Nufip2,turquoise,gastroc,,NO,Nufip2,,1,UNSIGNED
255,502999.Preb,turquoise,gastroc,,NO,Preb,,1,UNSIGNED
256,503027.Ephb4,turquoise,gastroc,,NO,Ephb4,,1,UNSIGNED
257,503050.4930430F08Rik,turquoise,gastroc,,NO,4930430F08Rik,,1,UNSIGNED
258,503051.Lactb2,turquoise,gastroc,,NO,Lactb2,,1,UNSIGNED
259,503081.Pi16,turquoise,gastroc,,NO,Pi16,,1,UNSIGNED
260,503129.Kctd20,turquoise,gastroc,,NO,Kctd20,,1,UNSIGNED
261,503154.Rap2b,turquoise,gastroc,,NO,Rap2b,,1,UNSIGNED
262,503225.Neo1,turquoise,gastroc,,NO,Neo1,,1,UNSIGNED
263,503227.Shroom1,turquoise,gastroc,,NO,Shroom1,,1,UNSIGNED
264,503249.Usp10,turquoise,gastroc,,NO,Usp10,,1,UNSIGNED
265,503258.Fam76b,turquoise,gastroc,,NO,Fam76b,,1,UNSIGNED
266,503272.4930518I17Rik,turquoise,gastroc,,NO,4930518I17Rik,,1,UNSIGNED
267,503301.Pla2r1,turquoise,gastroc,,NO,Pla2r1,,1,UNSIGNED
268,503340.Csk,turquoise,gastroc,,NO,Csk,,1,UNSIGNED
269,503348.Itgb8,turquoise,gastroc,,NO,Itgb8,,1,UNSIGNED
270,503352.Maf,turquoise,gastroc,,NO,Maf,,1,UNSIGNED
271,503364.Eci1,turquoise,gastroc,,NO,Eci1,,1,UNSIGNED
272,503369.Sh2d3c,turquoise,gastroc,,NO,Sh2d3c,,1,UNSIGNED
273,503381.1700037H04Rik,turquoise,gastroc,,NO,1700037H04Rik,,1,UNSIGNED
